0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.958371721016208,-1.4915984168317964,2.894181553502926,-0.43913303542282583,-0.383771135769969,0.26026503905479204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9827036719718404,0.21352552010255305,-0.8955449849169603,1.156747165992653,-0.7386219316737758,1.1019610727361853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5016480991366672,0.06226452569708654,-0.35415547942840514,-1.2370731361305651,-0.02892033986616219,-0.126915136438649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3204544202465062,0.8231531642215539,-0.001075367153260447,1.156747165992653,-0.5611965337218724,-0.2700034621644858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3823368411164385,-0.4992346202019934,-0.35415547942840514,-1.2370731361305651,0.3259304560376446,0.5632756111800937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4117991446224144,-1.1959519277665664,-0.5895422209451683,-1.2370731361305651,-0.7386219316737758,-1.0611977338249954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18343733368264398,1.1004649872982426,-0.5424648726418156,-0.7051130689920723,-1.0934727275775826,-0.5393461929425316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2732862881968968,-1.4915984168317964,0.23431137436350266,-1.2370731361305651,2.8098860273642923,-1.4189185481395874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044924477257126415,-1.4915984168317964,0.9404715989137921,1.156747165992653,0.503355853989548,-1.0191129321409258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5431071859127824,0.8231531642215539,-1.0932698477910414,-1.5030531696998117,-0.02892033986616219,0.2223887175391294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6401609555621848,-0.5519467849190499,-0.5683574142086596,0.62478709885416,-0.9160473296256791,-0.37100698620625294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.958371721016208,0.24790301883106822,-0.3070781311250525,-0.43913303542282583,-0.02892033986616219,1.5775193317661724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2732862881968968,-1.262415091975029,0.6580075090936763,-1.2370731361305651,1.2130574457971617,0.21818023737072237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6677891047911515,-1.262415091975029,-0.14230741206331832,0.62478709885416,2.277609833508582,-1.5493814333602036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.5031438689983225,-1.262415091975029,-0.26000078282169986,1.156747165992653,-0.5611965337218724,-0.07220489424935825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2110654829116108,-0.833842274492874,-1.0367770298270182,-1.5030531696998117,-0.9160473296256791,-1.006487491635705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.044924477257126415,-0.05003530348272952,-0.4012328277317577,-1.2370731361305651,-0.7386219316737758,1.6238126136186495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0725526264860932,-0.2540084626052526,0.5873914866386474,-0.7051130689920723,0.14850505808574122,0.9799151478523831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5259800500922995,-1.851416236856921,0.23431137436350266,0.8907671324234064,2.1001844355566788,-0.720310840184031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4274305105812418,1.0225426568469418,-0.4718488501867867,1.156747165992653,-0.383771135769969,0.7316148179163724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4117991446224144,-1.1959519277665664,0.3284660709702079,1.156747165992653,2.632460629412389,-1.7555969616121447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6401609555621848,-1.1501152627952127,-0.4718488501867867,-0.7051130689920723,0.503355853989548,-0.40888330772191556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2110654829116108,-0.5519467849190499,-1.1073930522820472,-0.9710931025613188,0.14850505808574122,-0.7792295625417288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.214361681184945,-0.42818778949639574,0.3284660709702079,-0.43913303542282583,2.1001844355566788,0.016173189287188108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2110654829116108,-1.4068005866347923,-1.4133958162538391,-1.5030531696998117,-0.2063457378180656,-0.3247137043537762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5031438689983225,1.2815198139350887,-0.9190836590686366,-0.43913303542282583,0.6807812519414514,-1.7934732831278077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0968845774417255,0.06226452569708654,0.8933942506104394,-0.43913303542282583,-1.0934727275775826,0.9672897073471622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.5536081993212663,-1.5832717467745032,-0.9417514022767008,-0.7051130689920723,2.4550352314604855,-1.8018902434646216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.214361681184945,-0.1623351326625456,0.7286235315487052,-0.7051130689920723,0.503355853989548,-0.017494652060067804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044924477257126415,-0.9690604361583667,-0.35415547942840514,-0.7051130689920723,2.1001844355566788,-1.4946711911709127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4117991446224144,0.06226452569708654,-0.7778516141585787,-1.2370731361305651,-1.0934727275775826,-0.06378793391254449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.214361681184945,0.21352552010255305,0.5403141383352947,1.156747165992653,-0.02892033986616219,0.6390282542114191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3009144374258637,-0.833842274492874,-0.18938476036667093,-1.5030531696998117,-0.7386219316737758,0.48752296814876844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4394272938513812,0.46104351094786183,-1.1309317264337233,-1.2370731361305651,-1.0934727275775826,1.26188331913565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0725526264860932,-0.43735512249066627,0.48852905520160683,1.156747165992653,-0.5611965337218724,0.756865698926814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8327727249993343,0.9560794926384794,-0.6884046523822087,1.156747165992653,-0.02892033986616219,-0.25316954149085796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5016480991366672,-0.05003530348272952,0.14015667775679744,-0.17315300185357937,-0.5611965337218724,0.2981413605704547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.532130771002381,1.2815198139350887,0.0930793294534448,1.156747165992653,-1.0934727275775826,0.16346999518143193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2110654829116108,-1.640567577988695,-0.11876873791164201,-0.43913303542282583,0.14850505808574122,0.7694911394320347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2110654829116108,-0.18525346514822225,-1.4369344904055155,0.09282703171566707,-0.383771135769969,1.3081766009881268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.415095342895749,0.7223125012845768,0.4696981158802658,1.156747165992653,-0.02892033986616219,0.40756184494903586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.214361681184945,2.656619763075693,1.1758583404305551,-1.2370731361305651,-0.02892033986616219,0.8199929014529185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0740483963477485,1.1004649872982426,-0.872006310765284,1.156747165992653,-0.5611965337218724,0.676904575727082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.958371721016208,-0.30901246057087645,-0.11876873791164201,1.156747165992653,-0.7386219316737758,0.5674840913485004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044924477257126415,-0.43735512249066627,0.16369535190847373,1.156747165992653,-0.9160473296256791,1.9773249477648343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.958371721016208,-0.9690604361583667,-0.001075367153260447,0.3588070652849135,1.2130574457971617,0.21818023737072237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1425569396296797,-0.1623351326625456,-0.5895422209451683,-1.2370731361305651,-0.2063457378180656,-0.6908514790051824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3823368411164385,0.13560318965125218,-0.8249289624619314,-0.17315300185357937,-0.9160473296256791,1.0809186718941506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4502666916752189,-0.1623351326625456,0.11661800360512112,-0.7051130689920723,2.8098860273642923,-1.2547878215717159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06925642821275878,-0.833842274492874,-0.7072355917035498,-0.43913303542282583,-0.2063457378180656,0.05825799097125777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6158290046065524,-1.4068005866347923,-0.35415547942840514,-0.9710931025613188,3.3421622212200024,-1.5241305523497617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8685227665019551,-1.262415091975029,-1.0603157039786946,0.62478709885416,0.8582066498933548,-1.3473743852766689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6158290046065524,1.8521862928284398,-0.3070781311250525,-0.7051130689920723,-0.5611965337218724,-0.19845929930156725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9256132192368978,-0.7811301097758173,-0.4718488501867867,0.62478709885416,0.14850505808574122,-0.8633991659098681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3189586503848509,1.166928151506705,-0.8249289624619314,-0.9710931025613188,-0.02892033986616219,1.0893356322309646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2638056431481508,1.166928151506705,-0.09523006375996569,-1.2370731361305651,-0.5611965337218724,-0.7960634832153566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.18343733368264398,-0.18525346514822225,-0.9190836590686366,-1.5030531696998117,0.3259304560376446,0.21818023737072237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
