s_int_rate,s_dti,s_loan_amnt,s_installment,s_annual_inc,default
-0.07849480629357232,-0.5857976544069011,-0.7265313774846289,-0.618961263299259,1.0998257477772277,0
-0.36197872016257615,-0.27910405387580617,1.0596524138605168,1.3704834811190745,0.5810814684135015,0
0.8319644791251263,-0.31866308350952716,-0.9767047097061629,-0.8578641980514403,-0.05293931747549741,1
1.4527321737287846,0.19471533477078395,1.390526820992223,2.1893738831434075,0.004698935787138848,0
-0.9496388043873727,-0.4826774872718083,-0.016361918275113095,0.0862097198529129,3.885674655471314,0
-0.20264834521430392,-0.34888796008360606,2.1356667459961467,1.2130825350626304,0.9953083818609807,0
-0.66408566486969,0.42451329342959,-1.1784573969815935,-1.1583636154406982,-0.033726566387951996,1
-0.07849480629357232,0.31250345671388574,-0.016361918275113095,0.19598489956159904,-0.3411305837886787,0
-0.7861699781417428,-0.38711353928023523,-1.4367008366941447,-1.4446342822028397,0.15840094448750222,0
-1.051030861172637,-0.3924473410286022,1.0596524138605168,1.2269795272554358,1.0037619923395007,0
-0.7861699781417428,0.08892826676150777,-1.1999776836243061,-1.1861207377780525,0.6195069705885923,1
-0.20264834521430392,0.2520537035657279,-1.1784573969815935,-1.1419968660146886,-0.622309195954906,0
0.7409185505832568,-0.32533033569498565,-0.08092277820325089,-0.3497577248800059,1.9643995467167719,1
0.14498156376374471,-0.002635329918790098,-0.42524736448665246,-0.7025643887456327,-0.37955608596376955,1
1.866577303464557,0.02047781099079965,1.0596524138605168,0.8885490622099529,0.004698935787138848,1
-0.20264834521430392,0.15204492078384912,-0.9847748171971801,-0.9216724035839238,-0.7253856055395871,0
-0.20264834521430392,-0.14798142756178734,2.1356667459961467,1.2130825350626304,4.750248454410858,0
-0.66408566486969,0.05070268756487856,2.1356667459961467,2.4923430577658703,2.0412505510669536,0
0.5050268266338666,0.19649326868690636,1.1672538470740799,0.6445591647983361,-0.398768837051315,1
-0.66408566486969,-0.30177271130636535,-1.092376250410743,-1.0635175652760072,-0.5707613847870215,1
-1.5828218528831044,-0.5720186665569533,1.0596524138605168,1.1190474499595886,0.36974120645050185,0
-1.392453093204649,0.19160395041757008,-0.7157712341632726,-0.6995417007885768,-0.5332580946641329,0
-1.1813920770394053,0.11781969289849506,-0.016361918275113095,0.05771535655042308,-0.4371943392264058,0
-0.4819938077859501,0.5631921388871286,0.48398474616795484,0.7029117871888165,-0.5908963479267691,0
-1.5828218528831044,-0.3462210592094226,-0.8233726673768356,-0.8235824931726363,-0.5140453435765875,0
-0.9496388043873727,0.4454040169440268,-0.9847748171971801,-0.9591979687093243,-0.24506682835095162,0
-0.07849480629357232,-0.3604445305384009,-0.5543690843429281,-0.8251675612476778,-0.62932185010186,1
0.04358950697848046,0.5845273458805961,2.1356667459961467,2.7021249743951956,0.23525194883768388,1
-1.051030861172637,-0.3933363079866633,-0.1454836381313887,-0.06466664366208137,-0.7078251510455706,0
-0.66408566486969,-0.539126889108691,0.6292466810062649,-0.020542771898717452,0.9076982369017736,0
0.14498156376374471,-0.43778465588972054,0.5404754986050754,0.8736936567624709,1.1766767521274095,0
-0.36197872016257615,0.26672165837373674,-0.3391662179158021,-0.2033785312523387,-0.3411305837886787,1
0.9519795667485006,-0.17731733717780504,-1.2403282210793922,-1.1759468124591814,-0.6677473522769509,0
-0.07849480629357232,-0.7573682773127021,-0.016361918275113095,0.19598489956159904,0.8116344814640465,1
-0.07849480629357232,-0.04930609521700023,0.6803573617827073,0.9954858642028672,-0.1490030729132245,0
0.5050268266338666,-0.2706588677742253,0.3279626680082885,-0.045645826761583595,-0.6621756544615627,1
0.04358950697848046,0.2609433731463393,-0.5113285110575029,-0.7803433105674352,-0.7830238588022234,1
0.14498156376374471,-0.6884733380629633,-0.5543690843429281,-0.4022124195494017,-0.8598748631524051,0
-1.392453093204649,0.31872622542031376,1.0596524138605168,1.1574208421948948,0.043124437962229686,0
0.31258884130673253,0.06403719193579577,-0.5543690843429281,-0.387688772536231,-0.9175131164150413,1
-1.5828218528831044,-0.42800601935104793,-0.016361918275113095,0.00898372875496206,-0.1490030729132245,0
1.6596547385966707,0.19693775216593684,-0.2746053579876643,-0.3998901105092247,-0.6869601033644963,1
-0.66408566486969,-0.15953799801658222,1.597659579928332,1.8996750458933862,0.6624666820203439,0
-1.1813920770394053,0.1707132269031331,1.0596524138605168,1.2002914043175281,-0.3411305837886787,0
0.9519795667485006,-0.20487531287770058,0.5001249611499893,0.18017108085944122,-0.033726566387951996,0
-1.051030861172637,0.052480621481000814,-0.5974096576283533,-0.5490339577561503,-0.05293931747549741,0
1.0823407826152687,-0.17731733717780504,-0.3391662179158021,-0.5280963143463002,0.10076269122486595,1
0.9519795667485006,0.25960992270924754,0.09123951493844991,0.4633821976162701,-0.45640709031395127,1
-0.7861699781417428,-0.12575725361025863,-0.9847748171971801,-0.9510883180928329,-0.62932185010186,0
0.04358950697848046,-0.08619822397653766,-0.5543690843429281,-0.41094872498625823,-0.3411305837886787,1
-0.4819938077859501,0.062703741498704,-0.5974096576283533,-0.503656776352056,0.19682644666259305,0
0.31258884130673253,0.3382834984976589,2.1356667459961467,1.3780402010117139,0.043124437962229686,1
-1.5828218528831044,-0.02530398734934936,-0.769571950770054,-0.7681051105461848,0.7155707260263194,0
1.866577303464557,0.2689440757688896,-0.4360075078080088,-0.5263269360299748,-0.1490030729132245,1
-1.051030861172637,-0.0866427074555683,-0.2530850713449517,-0.18000799265754125,-0.9405684177200958,0
0.5050268266338666,-0.19509667633902794,0.6507669676489775,0.2198346447837348,0.7732089792889557,0
-1.051030861172637,0.19427085129175348,-0.5543690843429281,-0.5029195353869205,-0.24506682835095162,0
0.5050268266338666,-0.37777938622059326,1.210294420359505,1.7368922407914524,-0.3411305837886787,0
0.5050268266338666,0.547190733642028,-0.5543690843429281,-0.7712752466962677,-0.6869601033644963,1
-0.9496388043873727,-0.5835752370117483,0.8444495474333908,1.0155019564062977,1.8683357912790446,0
-0.66408566486969,-0.13375795623280892,0.09123951493844991,0.2402930815662469,-0.28357609812078416,1
-0.20264834521430392,-0.15776006410045987,0.5216452477927019,0.7921916680667341,-0.11057757073813368,0
0.7409185505832568,-0.20932014766800627,2.1356667459961467,1.519111259690405,1.9643995467167719,0
0.5050268266338666,-0.3475545096465143,0.09123951493844991,-0.24031430360563064,-0.5332580946641329,0
-0.07849480629357232,-0.24443434251142154,-0.6834908041992037,-0.569566118635176,0.4273794597131381,0
-0.9496388043873727,0.020033327511769006,-1.092376250410743,-1.0753871448146899,-0.8214493609773142,0
-0.7861699781417428,0.36495250723949324,-0.769571950770054,-0.7160558984076135,-0.4371943392264058,0
-0.66408566486969,0.45651610391979114,0.5216452477927019,0.7144127462449315,1.0056832674482552,0
-0.19023299132223065,-0.2542129790500941,-1.3506196901232943,-1.3376237561134119,-0.9175131164150413,1
-0.6164934749500761,0.4547381700036689,-1.307579116837869,-1.2993978120711325,0.11997544231241138,0
-0.9910233173609502,-0.539126889108691,-0.6619705175564911,-0.6138005765433102,0.8020281059202738,0
-0.9910233173609502,-0.34088725746105575,-0.016361918275113095,0.08112275719347747,-0.2258540772634062,1
-1.051030861172637,-0.30132822782733476,1.0058516972537355,0.17029205192662455,0.6195069705885923,0
-1.392453093204649,-0.40044804365115244,0.5216452477927019,0.5946848135069149,1.3880170140904091,0
-1.1813920770394053,-0.07864200483301802,-0.8556530973409044,-0.8334983841537097,0.5234432151508652,0
-0.07849480629357232,0.4316250290940791,-0.3391662179158021,-0.17444182337076752,-0.8214493609773142,1
-0.19023299132223065,0.1280428129161981,0.3710032412937137,0.6227736942785802,1.291953258652682,0
0.5050268266338666,-0.2671029999419807,2.1356667459961467,1.440963717386035,1.1190384988647732,0
-1.392453093204649,-0.5182361655942541,1.0596524138605168,1.1574208421948948,1.195889503214955,0
0.2815504565765496,-0.1639828328068879,-0.5678192634946234,-0.40623038280939067,-0.9943641207652231,0
0.8319644791251263,-0.5431272404199662,2.1356667459961467,2.9430184597532434,0.4273794597131381,0
-0.6164934749500761,0.2520537035657279,-0.5543690843429281,-0.46690531424004794,-0.8022366098897689,0
-0.30610962764824695,0.703204434781759,-0.5543690843429281,-0.4407701220259919,-0.1490030729132245,0
-1.5828218528831044,0.32894934543801696,-1.1676972536602372,-1.1788220522232102,-0.12498713405379275,0
-0.07849480629357232,-0.6218008162083775,-1.307579116837869,-1.2857219921678678,-0.18742857508831537,0
-0.9910233173609502,-0.06352956654597856,-0.5543690843429281,-0.4979800209205122,-0.3219178327011333,0
0.2815504565765496,-0.35822211314324803,0.3064423813655759,-0.10090203709849453,0.41385368294750613,0
-1.2579534260405232,0.24049713311093296,-0.016361918275113095,0.04835239629320148,0.38895395753804723,0
0.04358950697848046,-0.11420068315546385,-0.2315647847022391,-0.5614196059704278,0.3513738164108084,1
1.1423483264269554,-0.6529146597405175,-0.016361918275113095,0.3564453956233558,-0.5332580946641329,0
0.14498156376374471,0.14582215207742108,0.5216452477927019,0.04669360412164628,-0.62932185010186,1
-1.5828218528831044,-0.21820981724861777,0.09123951493844991,0.11997535605612185,0.15840094448750222,0
0.2815504565765496,0.45162678565045483,0.5216452477927019,0.8753893109822828,-0.29699889454058687,0
-0.30610962764824695,0.09692896938405805,-0.7480516641273415,-0.6595463784299721,-1.0462385487015957,1
-0.40957091008219004,0.5236331092534077,0.09123951493844991,0.27446420030028046,0.38895395753804723,0
0.2815504565765496,0.6956482156382392,-1.3290994034805816,-1.3017569831595663,0.4273794597131381,0
0.7409185505832568,0.029811964050441706,-0.021741989935791243,-0.29988337358858475,-0.8406621120648596,1
0.7409185505832568,-0.13198002231668668,2.1356667459961467,1.519111259690405,1.157464001039864,1
0.7409185505832568,0.37917597856847157,-0.5543690843429281,-0.3501632074108305,-0.05293931747549741,0
-0.19023299132223065,-0.31866308350952716,0.3064423813655759,-0.17853351072726997,0.8116344814640465,0
-0.07849480629357232,-0.4573419289670657,-0.9847748171971801,-0.9152952692355011,0.1391881933999568,1
-0.40957091008219004,-0.5053461447023675,-0.3391662179158021,-0.20820745957397668,-0.4371943392264058,0
-1.5828218528831044,-0.30043926086927364,0.3064423813655759,0.3419954727066988,0.8116344814640465,0
-1.051030861172637,-0.8107062947963707,1.4900581467147689,0.5057366910633085,1.9643995467167719,1
0.5050268266338666,0.32494899412674183,-0.5543690843429281,-0.37091654057939677,-0.6869601033644963,0
-0.9910233173609502,-0.27021438429519473,-0.3391662179158021,-0.26633890967491625,-0.5332580946641329,0
0.04358950697848046,-0.5293482525700185,-1.092376250410743,-1.0335487200432463,-0.9559386185901322,0
-0.9910233173609502,-0.33066413744335255,-0.3391662179158021,-0.7554245659458528,-0.05293931747549741,0
-0.9910233173609502,-0.30488409565957936,0.6292466810062649,-0.07989066959213086,-0.4371943392264058,0
-0.9910233173609502,-0.30710651305473224,0.09123951493844991,0.19694331281627545,-0.5332580946641329,0
0.04358950697848046,0.49740858399060384,1.0596524138605168,0.44915344698915355,0.06233718904977511,1
0.9519795667485006,0.5947504658982992,0.5216452477927019,0.19874955318085744,-0.18742857508831537,1
1.1423483264269554,-0.32088550090467993,-0.5355388335305545,-0.6937174971640057,-0.38724118639878774,1
-0.19023299132223065,0.6400877807594176,-0.3391662179158021,-0.18590592037862566,-0.4948325924890421,1
0.8319644791251263,-0.2395450242420852,1.6837407264991822,1.164866975942764,1.4456552673530454,0
-0.9910233173609502,-0.12042345186189188,-0.5543690843429281,-0.4979800209205122,0.23525194883768388,0
0.5050268266338666,0.221828826991649,-0.42524736448665246,-0.21668573067303576,-0.8790876142399505,0
0.04358950697848046,-0.12620173708928928,0.6292466810062649,0.11230805001871198,-0.3411305837886787,0
-0.19023299132223065,-0.6231342666454692,-1.2430182569097312,-1.2150943077078802,-0.8214493609773142,0
0.8319644791251263,-0.6995854250387277,-0.07016263488189459,-0.3280828405050202,1.3880170140904091,0
0.9519795667485006,-0.2768816364806533,-0.05940249156053829,0.27792923283641785,-0.4179815881388604,0
-0.40957091008219004,-0.2666585164629502,-0.3391662179158021,-0.20820745957397668,0.9076982369017736,0
0.5050268266338666,-0.5404603395457828,-0.4548377586203823,-0.6894046375179628,-0.3411305837886787,0
0.5050268266338666,0.0604813241035511,0.5942762152118569,0.17335160193193713,-0.1490030729132245,1
-0.9910233173609502,0.3400614324137813,-1.1999776836243061,-1.1929033546572996,0.009271570545974658,0
-1.5828218528831044,-0.6782502180452602,-0.5543690843429281,-0.5460849938956082,0.8116344814640465,0
-0.30610962764824695,-0.31866308350952716,-0.3391662179158021,-0.19770177582079473,-0.62932185010186,0
-1.392453093204649,0.4067339542683671,-0.9847748171971801,-0.9809097151325668,-0.7253856055395871,0
0.8319644791251263,-0.3960032088608467,-0.9928449246881973,-0.8775853938688167,0.1391881933999568,0
0.9519795667485006,0.8294377428264414,-1.194597611963628,-1.1196584647710808,-0.4371943392264058,1
-1.051030861172637,0.8076580523539433,-0.016361918275113095,0.07371348549386504,-0.4371943392264058,0
-0.6164934749500761,0.02892299709238058,-0.2746053579876643,-0.669535993507559,-0.6946452037995144,0
0.14498156376374471,0.7325403443977766,-1.307579116837869,-1.2799715126398103,-0.47561984140149666,0
0.04358950697848046,0.07559376239059055,0.9520509806469539,0.36492366672241466,-0.07215206856304283,1
-0.6164934749500761,-0.290660624330601,-0.08092277820325089,-0.5286123830218951,0.11036906676863865,0
-0.30610962764824695,-0.7555903433965798,-0.769571950770054,-0.6838384682311892,11.95503011224039,0
-0.19023299132223065,-0.43111740370426194,-0.6081698009497096,-0.492192679344198,-0.8022366098897689,0
-0.07849480629357232,-0.3226634348208023,-0.016361918275113095,-0.40965855329727086,-0.47982743388966914,1
-0.19023299132223065,-0.24354537555336034,-1.092376250410743,-1.0435383351208334,-0.9559386185901322,0
-0.6164934749500761,-0.06041818219276454,-0.016361918275113095,0.1277163861900454,3.3092921228449517,0
-0.6164934749500761,-0.22309913551795404,-0.28805553713935966,-0.6793412983438621,0.6195069705885923,0
-0.40957091008219004,0.021366777948860775,-0.5543690843429281,-0.44954328951110534,0.6195069705885923,0
-0.40957091008219004,0.4138456899328563,-0.7910922374127667,-0.7149868990081669,-0.7253856055395871,0
-1.5828218528831044,-0.020859152559043574,-0.5543690843429281,-0.5460849938956082,0.17761369557504764,0
0.7409185505832568,0.04003508406814489,-0.5543690843429281,-0.7489368454526599,-0.7100154046695508,1
-1.051030861172637,0.16760184254991906,1.3824567135012058,0.4312016294881024,1.0806129966896825,0
0.2815504565765496,0.25738750531409466,-0.3391662179158021,-0.619329883781827,-0.8516379725061526,1
0.04358950697848046,-0.4848999046669612,0.5216452477927019,0.028078269751973327,0.331315704275411,0
-0.30610962764824695,-0.07108578568949821,-1.092376250410743,-1.0484778495872416,-0.6869601033644963,0
-0.07849480629357232,0.8956657812019968,0.9520509806469539,0.33823554378450704,0.10076269122486595,1
0.5050268266338666,-0.7893710878029032,0.5216452477927019,0.11363508375595606,2.3486545684676803,1
-0.2978327250535317,0.3116144897558246,1.0596524138605168,1.3840487148775689,0.043124437962229686,0
-1.392453093204649,0.06892651020513203,0.9305306940042413,1.0223582973820586,0.5234432151508652,0
-1.5828218528831044,-0.3066620295757016,-1.307579116837869,-1.3231369711484982,0.1391881933999568,0
-1.5828218528831044,0.40628947078933647,-0.9847748171971801,-0.9901252271967614,-0.1490030729132245,0
0.04358950697848046,-0.14931487799887902,-1.4582211233368572,-1.4569462063206038,-1.2057043827282226,0
-0.7861699781417428,-0.0017463629607289719,-0.5543690843429281,-0.4810603407706508,0.1391881933999568,0
0.2815504565765496,-0.21776533376958715,-0.7265313774846289,-0.5928997951817168,-0.3411305837886787,0
0.8319644791251263,0.26672165837373674,-0.6619705175564911,-0.4735404829262681,-1.0135768718527685,0
-0.30610962764824695,0.15737872253221588,-1.307579116837869,-1.2915461957924388,-0.763811107714678,0
0.8319644791251263,-0.17065008499234652,-0.12396335148867609,0.1834886652025512,-0.8214493609773142,1
-0.30610962764824695,0.3827318464007161,-0.5543690843429281,-0.4407701220259919,1.1766767521274095,0
1.1423483264269554,0.7232061913381346,0.8874901207188161,0.5572698345262849,-0.4948325924890421,0
0.7409185505832568,-0.38489112188508245,-1.092376250410743,-1.0031743922796608,-0.3219178327011333,0
0.07462789170866345,0.749875200079969,-0.9847748171971801,-0.9074436529568073,-0.033726566387951996,0
0.2111967845214683,-0.1902073580696917,0.9520509806469539,0.4018963011239638,-0.37955608596376955,1
-1.051030861172637,-0.012858449936493281,-0.17776406809545758,-0.09928010697519629,-0.1297903218256791,0
-0.7861699781417428,0.200938103477212,-0.3391662179158021,-0.7342657502464621,-0.5908963479267691,0
-0.7861699781417428,0.1827142808369585,-0.6619705175564911,-0.5985396885650037,-0.5332580946641329,0
0.9519795667485006,-0.27910405387580617,0.09123951493844991,0.4633821976162701,0.4273794597131381,0
-0.2978327250535317,0.08715033284538551,-0.016361918275113095,0.16796974288644753,-0.6677473522769509,0
0.2111967845214683,-0.1395362414602065,1.812862446355458,1.0878990191826106,1.4840807695281362,0
-0.6164934749500761,0.28627893145108196,0.5001249611499893,0.6985620654945165,-0.62932185010186,0
-0.40957091008219004,-0.26221368167264436,-0.769571950770054,-0.6908422573999771,-0.3411305837886787,1
-0.9910233173609502,-0.5413493065038439,0.09123951493844991,0.19694331281627545,3.3092921228449517,1
0.2111967845214683,-0.2124315320212203,-0.9847748171971801,-0.9003661396915058,-0.2982285106101898,0
-1.1813920770394053,0.133376614664565,0.3064423813655759,0.4004955432902062,0.23525194883768388,0
0.7409185505832568,-0.5524613934796082,-0.35530643289783653,-0.1085693431359046,-1.0135768718527685,1
-0.05780254980678378,0.6098629041853387,-0.5543690843429281,-0.41964816837485797,-0.9175131164150413,0
0.2111967845214683,-0.47112091681701346,0.5216452477927019,0.05889494209463996,1.3880170140904091,0
0.34776567733427316,0.8729971237714377,0.5216452477927019,0.8868902700383977,-0.2777285051997788,0
1.0119871105601874,-0.22487706943407632,-1.3317894393109206,-1.2870858879533686,0.02037654067457591,0
-0.7861699781417428,0.02092229446983029,-0.6619705175564911,-0.5985396885650037,0.23525194883768388,0
0.34776567733427316,-0.46667608202670774,1.0596524138605168,0.5193019248218028,1.4033872149604454,1
-0.7861699781417428,-0.30399512870151824,-0.5543690843429281,-0.4810603407706508,-0.9175131164150413,1
-0.7861699781417428,-0.5897980057181763,-1.5227819832649951,-1.5386693673058816,1.4840807695281362,0
-0.9910233173609502,0.17204667734022486,-1.092376250410743,-1.077082799034502,-0.8214493609773142,0
0.9519795667485006,0.696981666075331,-1.0843061429197258,-0.9838586789931091,-0.27388595498226975,1
-1.1813920770394053,0.26672165837373674,1.0596524138605168,1.2002914043175281,1.0037619923395007,0
-0.05780254980678378,0.133376614664565,-0.8233726673768356,-0.7287733050562021,-0.9175131164150413,1
-0.7861699781417428,0.03514576579880846,-0.8771733839836171,-0.8335721082502233,-0.7061728544520417,0
1.154763680319029,0.8356605115328695,0.8982502640401724,0.5695448965957919,-0.4179815881388604,0
0.2111967845214683,-0.4488967428654848,-0.769571950770054,-0.6484140398564251,-0.3411305837886787,0
-0.7861699781417428,0.6992040834704837,-1.2537784002310877,-1.2448788426993573,-0.3411305837886787,0
-0.6164934749500761,-0.5875755883230234,-0.769571950770054,-0.7047761116410393,1.6762082804035905,0
-1.392453093204649,-0.8075949104431567,0.5216452477927019,0.5946848135069149,0.7347834771138648,0
1.0119871105601874,-0.3226634348208023,2.1356667459961467,2.999048773103547,2.7713350923936795,0
0.34776567733427316,-0.3768904192625321,1.0596524138605168,1.5226500163230559,0.4273794597131381,1
0.7409185505832568,0.6080849702692165,-1.307579116837869,-1.264378866227193,-0.9559386185901322,0
0.2111967845214683,0.08314998153411036,1.597659579928332,2.1228747480881793,0.3409220798191837,0
-0.9910233173609502,-0.3155516991563131,-0.5543690843429281,-0.4979800209205122,-0.5332580946641329,0
-1.051030861172637,-0.284437855624173,1.3824567135012058,1.5729298501453017,0.8116344814640465,0
-0.2978327250535317,-0.5164582316781319,0.564685821078127,-0.001227058612165716,1.0998257477772277,1
0.7409185505832568,-0.11197826576031095,-0.42524736448665246,-0.6400832169503932,-0.5524708457516784,1
-0.2978327250535317,-0.5649069308924642,-1.092376250410743,-1.048109229104674,-0.8406621120648596,0
1.0926869108586632,-0.12797967100541152,-0.016361918275113095,-0.24455343915516028,-0.1490030729132245,0
-0.05780254980678378,-0.3368869061497806,-0.5543690843429281,-0.41964816837485797,-0.3411305837886787,0
-0.2978327250535317,0.19960465304012037,-0.5543690843429281,-0.4400697431091131,-0.1490030729132245,0
-1.1813920770394053,0.03425679884074734,0.4355641012218515,0.537585500757165,0.004698935787138848,0
-0.2978327250535317,0.5956394328563605,1.0596524138605168,0.37196431793945967,0.27367745101277474,0
0.2111967845214683,-0.22443258595504573,-1.4689812666582136,-1.467230717784245,-0.9693875443514139,0
-0.9910233173609502,-0.723143049427348,-0.9847748171971801,-0.9612622434117037,-0.3411305837886787,0
-0.40957091008219004,-0.25910229731943046,-0.7399815566363243,-0.6576664139688765,-1.1480661294655863,0
-0.05780254980678378,-0.339553807023964,-0.4306274361473306,-0.2774343862002067,-0.4371943392264058,1
-1.5828218528831044,-0.15287074583112362,1.4685378600720562,1.540896730210161,0.8116344814640465,0
0.34776567733427316,0.35295145330566785,-0.2853655013090206,-0.06676778041271772,-0.4371943392264058,0
1.0119871105601874,-0.6400246388486309,-0.5543690843429281,-0.7229122393833743,-0.5716835968392238,0
-0.2978327250535317,-0.42845050283007846,-0.6431402667441175,-0.5404082384640642,-0.3141750940128525,0
2.280422433200329,0.7747662749056812,0.15042030320590954,0.09852164397067681,-0.6101090990143146,0
-0.40957091008219004,-0.09819927791036326,-0.016361918275113095,0.15377785430758775,-0.4948325924890421,0
0.2111967845214683,-0.2786595703967756,-0.5543690843429281,-0.396498802069601,-0.1490030729132245,0
-0.6164934749500761,0.4667392239374943,0.2526416647587944,0.42504566742922056,-0.4645148712728954,0
1.0119871105601874,0.5725262919467705,1.5599990783035849,1.1109009372948404,0.08154994013732053,1
-0.1405715757539383,-0.3911138905915104,0.5216452477927019,0.8027342138681723,-0.3411305837886787,0
0.34776567733427316,0.044035435379420035,0.3064423813655759,-0.089843422621461,-0.398768837051315,0
-0.05780254980678378,0.38095391248459387,-0.9847748171971801,-0.9142631318843113,-0.9367258675025868,0
0.07462789170866345,-0.24710124338560494,-1.1138965370534557,-1.0571772929758414,-0.3411305837886787,1
0.5464113396074437,0.11559727550334217,-0.12396335148867609,-0.4118702761926777,0.23525194883768388,1
-0.9910233173609502,-0.16842766759719363,-0.016361918275113095,0.08112275719347747,0.08154994013732053,0
0.7409185505832568,-0.15776006410045987,0.5216452477927019,0.15827502419491482,0.8116344814640465,0
-0.2978327250535317,0.03603473275686975,-0.6619705175564911,-0.5616776403082253,-0.24506682835095162,0
-1.5828218528831044,-0.23998950772111577,1.3824567135012058,1.452096055959582,2.2718035641174983,0
-0.6164934749500761,0.0702599606422238,2.1356667459961467,1.0844339866464736,1.2535277564775913,0
-0.1405715757539383,0.3213931262944972,-1.095066286241082,-1.0444967483755097,-0.4948325924890421,0
1.154763680319029,0.30539172104939655,0.8444495474333908,0.5222140266340887,0.7347834771138648,0
1.154763680319029,0.25960992270924754,0.9977815897627181,1.6237257526431423,0.11997544231241138,0
-0.2978327250535317,-0.12353483621510575,-0.8556530973409044,-0.7806013449052326,-0.4234572221988109,1
0.7409185505832568,0.016032976200493862,-0.769571950770054,-0.6113676813583627,1.6185700271409542,0
-0.05780254980678378,0.24760886877542213,-0.3391662179158021,-0.17234068662013116,-0.62932185010186,0
-1.2579534260405232,-0.17687285369877448,-0.12396335148867609,-0.06529329848244667,1.4264425162655,0
0.07462789170866345,0.17338012777731662,0.5216452477927019,0.03375502518351708,-0.7253856055395871,0
-1.051030861172637,0.18004737996277514,0.5216452477927019,0.6503465063746505,-0.16821582400076993,1
-0.40957091008219004,-0.3559996957480952,0.9520509806469539,0.26690748040764106,-0.24506682835095162,0
-0.05780254980678378,-0.11464516663449432,-1.3586897976143115,-1.3439271663653212,-0.62932185010186,0
-1.1813920770394053,-0.4111156471478862,-0.479048081093434,-0.43361888466417686,-0.28349233052604245,0
-0.1405715757539383,-0.09997721182648552,2.1356667459961467,1.2326931447352367,4.846312209848585,0
-0.05780254980678378,0.6365319129271731,-1.1999776836243061,-1.161570613639038,-0.9175131164150413,0
-1.2579534260405232,-0.05775128131858116,1.3824567135012058,1.525598980183598,0.031090339191034728,0
0.07462789170866345,-0.3204410174256494,1.597659579928332,0.8787437573736495,0.1391881933999568,1
