int_rate,s_int_rate,dti,s_dti,loan_amnt,s_loan_amnt,installment,s_installment,annual_inc,s_annual_inc,default
17.86,1.0119871105601874,21.21,0.08937275024053841,26000.0,1.1672538470740799,658.26,0.7702956114022075,52000.0,-0.4948325924890421,0
9.17,-0.7861699781417428,23.2,0.17782496256762223,21000.0,0.6292466810062649,669.46,0.8115811054497996,70000.0,-0.1490030729132245,0
10.99,-0.40957091008219004,14.47,-0.21020911462606742,15000.0,-0.016361918275113095,491.01,0.15377785430758775,50000.0,-0.5332580946641329,0
16.99,0.8319644791251263,10.7,-0.37777938622059326,23025.0,0.84713958326373,572.11,0.45272906567006116,64500.0,-0.2546732038947243,1
16.99,0.8319644791251263,13.84,-0.2382115738049935,5375.0,-1.052025712955657,191.61,-0.9498718705003593,60000.0,-0.3411305837886787,0
16.99,0.8319644791251263,20.26,0.04714681973263406,13000.0,-0.2315647847022391,323.02,-0.46546769435803365,70000.0,-0.1490030729132245,1
18.25,1.0926869108586632,14.42,-0.2124315320212203,32500.0,1.8666631629622394,829.72,1.402332290812931,65000.0,-0.24506682835095162,1
16.55,0.7409185505832568,32.07,0.57208180846774,12975.0,-0.23425482053257815,459.7,0.038362781215614386,31000.0,-0.8983003653274959,1
10.99,-0.40957091008219004,10.24,-0.39822562625599955,20000.0,0.5216452477927019,654.68,0.7570989981262807,100000.0,0.4273794597131381,1
13.33,0.07462789170866345,7.99,-0.49823440903787836,20000.0,0.5216452477927019,677.07,0.839633124173208,100000.0,0.4273794597131381,0
9.99,-0.6164934749500761,3.31,-0.7062526772241863,8000.0,-0.769571950770054,258.1,-0.7047761116410393,44200.0,-0.6446920509718964,0
16.99,0.8319644791251263,14.16,-0.22398810247601517,10800.0,-0.46828793777207767,385.0,-0.23699671926252067,100000.0,0.4273794597131381,0
13.33,0.07462789170866345,28.71,0.4227353595134677,16075.0,0.09930962242946713,544.19,0.3498102269371358,50000.0,-0.5332580946641329,1
9.99,-0.6164934749500761,14.29,-0.21820981724861777,12000.0,-0.3391662179158021,387.15,-0.22907137888731338,43000.0,-0.6677473522769509,0
6.68,-1.3014071646627794,18.52,-0.03019330561868563,16000.0,0.09123951493844991,491.7,0.15632133563730546,77000.0,-0.014513815300406572,0
12.69,-0.05780254980678378,23.17,0.17649151213053063,18000.0,0.3064423813655759,603.81,0.5695817586440486,94700.0,0.3255518789491474,0
16.99,0.8319644791251263,23.21,0.17826944604665287,13000.0,-0.2315647847022391,463.43,0.052112325215392816,84000.0,0.11997544231241138,1
13.99,0.2111967845214683,17.4,-0.07997545527010978,35000.0,2.1356667459961467,1196.05,2.752699704603496,77650.0,-0.0020255270935020495,0
13.99,0.2111967845214683,14.98,-0.18754045719550821,12000.0,-0.3391662179158021,410.08,-0.14454670223452035,95000.0,0.331315704275411,0
13.33,0.07462789170866345,15.76,-0.15287074583112362,14000.0,-0.12396335148867609,473.95,0.09089119998152369,53000.0,-0.47561984140149666,0
12.69,-0.05780254980678378,24.66,0.24271955050608585,10000.0,-0.5543690843429281,335.45,-0.41964816837485797,31000.0,-0.8983003653274959,0
16.55,0.7409185505832568,19.32,0.005365372703760193,25000.0,1.0596524138605168,615.29,0.6118993900428303,63104.04,-0.2814934359028942,0
7.89,-1.051030861172637,10.38,-0.39200285754957154,3000.0,-1.307579116837869,93.86,-1.3101983922103686,150000.0,1.3880170140904091,0
17.86,1.0119871105601874,37.08,0.7947680314620567,35000.0,2.1356667459961467,886.11,1.6101973809329049,107000.0,0.561868717325956,0
8.18,-0.9910233173609502,14.93,-0.18976287459066113,11000.0,-0.44676765112936506,345.62,-0.3821594652977142,52000.0,-0.4948325924890421,0
7.89,-1.051030861172637,20.31,0.04936923712778679,25000.0,1.0596524138605168,782.15,1.2269795272554358,90000.0,0.23525194883768388,0
7.89,-1.051030861172637,22.97,0.16760184254991906,27500.0,1.3286559968944243,556.16,0.39393409870049934,90000.0,0.23525194883768388,1
7.89,-1.051030861172637,13.19,-0.2671029999419807,9000.0,-0.6619705175564911,281.58,-0.6182240223341235,55699.0,-0.4237646262162116,0
6.68,-1.3014071646627794,20.06,0.03825715015202248,12000.0,-0.3391662179158021,368.78,-0.29678696153501544,85000.0,0.1391881933999568,0
7.89,-1.051030861172637,23.61,0.19604878520787572,3525.0,-1.2510883644007484,110.29,-1.2496340469244818,46000.0,-0.6101090990143146,0
7.89,-1.051030861172637,11.65,-0.33555345571268885,20000.0,0.5216452477927019,625.72,0.6503465063746505,55000.0,-0.4371943392264058,0
12.29,-0.1405715757539383,36.61,0.7738773079476199,15000.0,-0.016361918275113095,500.3,0.18802269713813502,51000.0,-0.5140453435765875,0
16.55,0.7409185505832568,7.54,-0.5182361655942541,15000.0,-0.016361918275113095,369.17,-0.2953493416530009,53000.0,-0.47561984140149666,1
9.99,-0.6164934749500761,10.19,-0.40044804365115244,15000.0,-0.016361918275113095,318.64,-0.48161327149450256,79000.0,0.023911686874684267,1
8.18,-0.9910233173609502,24.53,0.23694126527868845,19200.0,0.4355641012218515,603.26,0.5675543459899259,75000.0,-0.05293931747549741,0
14.65,0.34776567733427316,2.73,-0.7320327190079594,14000.0,-0.12396335148867609,482.92,0.12395645726785406,106000.0,0.5426559662384106,1
14.65,0.34776567733427316,26.46,0.32272657673158894,25000.0,1.0596524138605168,590.17,0.5193019248218028,95000.0,0.331315704275411,1
15.61,0.5464113396074437,7.6,-0.5155692647200707,17625.0,0.2660918439104898,616.26,0.615475008723738,42000.0,-0.6869601033644963,0
18.25,1.0926869108586632,10.44,-0.3893359566753881,10150.0,-0.5382288693608936,259.13,-0.7009793206705912,93000.0,0.29289020210032013,1
17.86,1.0119871105601874,22.49,0.14626663555645156,8200.0,-0.7480516641273415,295.88,-0.5655112933269303,16644.0,-1.174118619940298,0
16.99,0.8319644791251263,12.4,-0.30221719478539594,8650.0,-0.6996310191812382,308.36,-0.5195074571024707,45000.0,-0.62932185010186,0
18.25,1.0926869108586632,6.93,-0.545349657815119,3175.0,-1.2887488660254955,115.19,-1.2315716432786603,58000.0,-0.37955608596376955,0
6.39,-1.3614147084744663,14.34,-0.21598739985346488,3000.0,-1.307579116837869,91.8,-1.3177919741512651,38000.0,-0.763811107714678,0
11.53,-0.2978327250535317,9.78,-0.4186718662914059,30000.0,1.597659579928332,660.24,0.7775942969570497,96559.0,0.36126838322089433,0
10.99,-0.40957091008219004,18.49,-0.0315267560557774,16800.0,0.1773206615093003,365.19,-0.3100204368591988,67000.0,-0.20664132617586078,0
12.69,-0.05780254980678378,24.3,0.22671814526098527,10000.0,-0.5543690843429281,335.45,-0.41964816837485797,26220.0,-0.9901373155259631,0
16.99,0.8319644791251263,31.46,0.5449683162468751,3000.0,-1.307579116837869,106.95,-1.2619459710422458,55200.0,-0.43335178900889676,0
7.89,-1.051030861172637,14.77,-0.1968746102551503,10500.0,-0.5005683677361465,328.5,-0.445267291913319,49000.0,-0.5524708457516784,0
12.29,-0.1405715757539383,35.33,0.7169834226317066,6000.0,-0.9847748171971801,200.12,-0.9185022674338408,27000.0,-0.9751513696776776,0
13.33,0.07462789170866345,34.75,0.6912033808479334,14475.0,-0.07285267071223367,490.03,0.15016537357842338,75000.0,-0.05293931747549741,0
13.33,0.07462789170866345,16.6,-0.11553413359255545,17000.0,0.1988409481520129,575.51,0.46526216207736576,53000.0,-0.47561984140149666,0
11.53,-0.2978327250535317,5.03,-0.6298015188309277,6075.0,-0.9767047097061629,200.42,-0.9173964059861375,57000.0,-0.398768837051315,0
8.18,-0.9910233173609502,30.88,0.5191882744631019,9800.0,-0.5758893709856406,307.92,-0.521129387225769,60000.0,-0.3411305837886787,0
16.55,0.7409185505832568,8.63,-0.4697874663799217,14375.0,-0.08361281403358997,353.79,-0.3520431718719262,36000.0,-0.8022366098897689,1
6.39,-1.3614147084744663,18.91,-0.012858449936493281,7700.0,-0.801852380734123,235.62,-0.7876419961222773,70000.0,-0.1490030729132245,0
13.99,0.2111967845214683,11.0,-0.36444488184967605,8475.0,-0.7184612699936116,289.62,-0.5885869355356736,85000.0,0.1391881933999568,0
9.17,-0.7861699781417428,5.86,-0.5929093900713903,2000.0,-1.415180550051432,63.76,-1.4211531574632719,83000.0,0.10076269122486595,0
15.61,0.5464113396074437,36.34,0.7618762540137946,7000.0,-0.8771733839836171,244.76,-0.7539500840155818,60000.0,-0.3411305837886787,1
9.99,-0.6164934749500761,21.25,0.09115068415666065,8000.0,-0.769571950770054,258.1,-0.7047761116410393,48000.0,-0.5716835968392238,0
13.99,0.2111967845214683,23.72,0.200938103477212,8000.0,-0.769571950770054,273.39,-0.6484140398564251,60000.0,-0.3411305837886787,1
12.69,-0.05780254980678378,9.73,-0.42089428368655873,35000.0,2.1356667459961467,1174.07,2.671676922535097,198000.0,2.3102290662925893,0
14.65,0.34776567733427316,3.81,-0.6840285032726576,8375.0,-0.7292214133149679,288.89,-0.5912778650584185,56000.0,-0.4179815881388604,0
13.99,0.2111967845214683,26.84,0.33961694893475064,6000.0,-0.9847748171971801,205.04,-0.9003661396915058,25000.0,-1.0135768718527685,0
12.69,-0.05780254980678378,22.13,0.13026523031135098,20000.0,0.5216452477927019,670.9,0.8168892403987754,99000.0,0.4081667086255927,0
7.89,-1.051030861172637,16.66,-0.11286723271837207,20000.0,0.5216452477927019,625.72,0.6503465063746505,58000.0,-0.37955608596376955,0
16.55,0.7409185505832568,23.18,0.1769359956095611,26000.0,1.1672538470740799,639.9,0.7026168908027622,103000.0,0.48501771297577434,0
16.55,0.7409185505832568,7.86,-0.5040126942652758,21250.0,0.6561470393096557,752.87,1.1190474499595886,125000.0,0.9076982369017736,0
6.92,-1.2517457490944865,19.88,0.03025644752947219,15000.0,-0.016361918275113095,462.61,0.04908963725833701,75000.0,-0.05293931747549741,0
12.69,-0.05780254980678378,35.81,0.7383186296251741,14000.0,-0.12396335148867609,469.63,0.07496679513459542,68000.0,-0.18742857508831537,1
13.33,0.07462789170866345,21.18,0.08803929980344663,23800.0,0.9305306940042413,545.56,0.3548603275483141,49612.0,-0.5407126420861006,0
9.99,-0.6164934749500761,11.25,-0.3533327948739117,24000.0,0.9520509806469539,774.3,1.1980428193738646,159930.0,1.578799632389735,0
7.89,-1.051030861172637,20.62,0.06314822497773463,9000.0,-0.6619705175564911,281.58,-0.6182240223341235,55000.0,-0.4371943392264058,0
25.83,2.6611599525572394,24.76,0.24716438529639165,23450.0,0.8928701923794943,699.75,0.9232362496195814,62000.0,-0.3027050816135879,1
12.29,-0.1405715757539383,20.59,0.06181477454064287,15950.0,0.08585944327777176,357.15,-0.3396575236576488,59000.0,-0.36034333487622416,0
18.84,1.2147712241307158,28.73,0.4236243264715288,33825.0,2.00923506197021,874.47,1.5672899567620147,85000.0,0.1391881933999568,1
17.57,0.9519795667485006,9.53,-0.4297839532671702,25000.0,1.0596524138605168,629.01,0.6624741202511305,114683.0,0.7094802839315675,0
6.92,-1.2517457490944865,11.47,-0.3435541583352391,13000.0,-0.2315647847022391,400.93,-0.17827547638947255,63000.0,-0.28349233052604245,1
14.65,0.34776567733427316,22.72,0.15648975557415476,20000.0,0.5216452477927019,472.14,0.08421916924704678,125000.0,0.9076982369017736,1
12.29,-0.1405715757539383,13.8,-0.23998950772111577,24000.0,0.9520509806469539,800.48,1.2945476617101108,80000.0,0.043124437962229686,0
13.99,0.2111967845214683,19.96,0.03381231536171685,15000.0,-0.016361918275113095,348.95,-0.36988440322820704,62000.0,-0.3027050816135879,0
10.99,-0.40957091008219004,28.54,0.4151791403699479,22525.0,0.7933388666569484,737.34,1.0618006890168117,75000.0,-0.05293931747549741,0
6.68,-1.3014071646627794,6.14,-0.5804638526585342,3000.0,-1.307579116837869,92.2,-1.316317492220994,128000.0,0.9653364901644099,0
11.53,-0.2978327250535317,28.85,0.42895812821989576,35000.0,2.1356667459961467,770.27,1.183187413926383,110000.0,0.6195069705885923,1
13.33,0.07462789170866345,33.55,0.6378653633642646,25850.0,1.1511136320920454,592.55,0.5280750923069161,78000.0,0.004698935787138848,0
15.61,0.5464113396074437,14.61,-0.20398634591963946,20000.0,0.5216452477927019,482.23,0.12141297593813637,87000.0,0.17761369557504764,0
13.99,0.2111967845214683,31.98,0.5680814571564649,18000.0,0.3064423813655759,418.74,-0.11262416844415012,40000.0,-0.7253856055395871,1
7.89,-1.051030861172637,16.59,-0.11597861707158609,28000.0,1.3824567135012058,876.0,1.5729298501453017,90000.0,0.23525194883768388,0
6.39,-1.3614147084744663,25.01,0.25827647227215594,12000.0,-0.3391662179158021,367.19,-0.3026480272078431,92000.0,0.27367745101277474,0
8.18,-0.9910233173609502,18.22,-0.04352780998960284,7200.0,-0.8556530973409044,226.23,-0.8222554594353924,70000.0,-0.1490030729132245,0
12.29,-0.1405715757539383,33.97,0.6565336694835487,20000.0,0.5216452477927019,667.06,0.8027342138681723,52000.0,-0.4948325924890421,0
12.29,-0.1405715757539383,32.93,0.6103073876643692,12000.0,-0.3391662179158021,400.24,-0.18081895771919027,36000.0,-0.8022366098897689,0
7.89,-1.051030861172637,22.97,0.16760184254991906,11200.0,-0.42524736448665246,350.4,-0.36453940623097425,150000.0,1.3880170140904091,0
12.29,-0.1405715757539383,25.71,0.28939031580429597,30000.0,1.597659579928332,671.74,0.8199856524523449,62000.0,-0.3027050816135879,0
13.33,0.07462789170866345,28.66,0.4205129421183148,15000.0,-0.016361918275113095,343.84,-0.3887209098874209,78833.0,0.020703157443064182,0
9.17,-0.7861699781417428,27.92,0.38762116467005253,12000.0,-0.3391662179158021,382.55,-0.24602792108543134,36500.0,-0.7926302343459961,0
22.99,2.073499868332443,25.24,0.268499592289859,28975.0,1.4873681108844299,816.66,1.3541904557895783,58000.0,-0.37955608596376955,1
8.18,-0.9910233173609502,17.69,-0.06708543437822306,10000.0,-0.5543690843429281,314.2,-0.4979800209205122,85000.0,0.1391881933999568,1
13.33,0.07462789170866345,28.24,0.4018446359990307,35000.0,2.1356667459961467,1184.86,2.7114510726041607,80000.0,0.043124437962229686,1
7.89,-1.051030861172637,15.77,-0.15242626235209306,15000.0,-0.016361918275113095,303.36,-0.53793848123086,97250.0,0.3745443942223882,0
19.52,1.3554785682408783,38.79,0.8707747063762846,20000.0,0.5216452477927019,524.56,0.2774500262090793,40000.0,-0.7253856055395871,0
9.99,-0.6164934749500761,29.6,0.4622943891471887,20400.0,0.564685821078127,433.34,-0.058805577989253684,82400.0,0.08923504057233869,1
13.99,0.2111967845214683,24.19,0.221828826991649,30000.0,1.597659579928332,697.9,0.9164167706920773,100000.0,0.4273794597131381,1
17.57,0.9519795667485006,17.97,-0.05463989696536715,16175.0,0.11006976575082343,406.97,-0.1560107992423783,80000.0,0.043124437962229686,1
8.18,-0.9910233173609502,12.94,-0.27821508691774505,8000.0,-0.769571950770054,251.36,-0.7296211321661079,51000.0,-0.5140453435765875,0
14.65,0.34776567733427316,34.05,0.6600895373157932,12000.0,-0.3391662179158021,413.94,-0.1303179516074038,80000.0,0.043124437962229686,0
17.57,0.9519795667485006,30.57,0.5054092866131542,10800.0,-0.46828793777207767,388.13,-0.22545889815814904,40000.0,-0.7253856055395871,0
13.99,0.2111967845214683,11.42,-0.345776575730392,21000.0,0.6292466810062649,488.53,0.1446360663399066,150000.0,1.3880170140904091,0
8.18,-0.9910233173609502,9.45,-0.4333398210994148,11000.0,-0.44676765112936506,345.62,-0.3821594652977142,73800.0,-0.07599461878055191,0
12.29,-0.1405715757539383,24.06,0.21605054176425145,12500.0,-0.2853655013090206,416.92,-0.11933306122688377,75000.0,-0.05293931747549741,1
14.65,0.34776567733427316,25.57,0.28316754709786796,21000.0,0.6292466810062649,724.38,1.0140274744760267,200000.0,2.3486545684676803,0
10.99,-0.40957091008219004,27.53,0.3702863089878602,18000.0,0.3064423813655759,589.22,0.5158000302374092,84000.0,0.11997544231241138,0
12.69,-0.05780254980678378,11.14,-0.35822211314324803,19200.0,0.4355641012218515,433.82,-0.05703619967292825,227000.0,2.867398847831407,1
11.53,-0.2978327250535317,29.16,0.44273711606984345,9600.0,-0.5974096576283533,316.71,-0.48872764680806086,50000.0,-0.5332580946641329,0
5.93,-1.456599088313694,11.48,-0.3431096748562086,25600.0,1.1242132737886548,777.99,1.2116449151806161,142000.0,1.2343150053900458,0
9.99,-0.6164934749500761,25.4,0.2756113279543481,3900.0,-1.2107378269456623,125.83,-1.1923504239334481,48000.0,-0.5716835968392238,0
12.29,-0.1405715757539383,25.11,0.2627213070624616,20000.0,0.5216452477927019,447.83,-0.0053924700651816655,95000.0,0.331315704275411,0
15.61,0.5464113396074437,21.09,0.08403894849217149,9000.0,-0.6619705175564911,314.69,-0.49617378055593003,52752.0,-0.48038460367120794,0
18.84,1.2147712241307158,33.72,0.6454215825077844,31450.0,1.7536816580879981,1150.29,2.584018971780478,70000.0,-0.1490030729132245,1
16.99,0.8319644791251263,29.6,0.4622943891471887,20000.0,0.5216452477927019,496.95,0.17567391097211416,60000.0,-0.3411305837886787,1
9.99,-0.6164934749500761,14.8,-0.19554115981805853,18500.0,0.3602430979723574,392.98,-0.2075808047536114,60000.0,-0.3411305837886787,1
17.57,0.9519795667485006,17.57,-0.07241923612658997,17550.0,0.25802173641947257,630.7,0.6687038064065263,42000.0,-0.6869601033644963,0
9.17,-0.7861699781417428,15.4,-0.1688721510762242,12000.0,-0.3391662179158021,250.1,-0.7342657502464621,113000.0,0.6771452238512286,1
16.55,0.7409185505832568,22.68,0.1547118216580325,26450.0,1.2156744920201832,650.97,0.7434231782230162,67296.0,-0.20095435185394733,1
11.53,-0.2978327250535317,32.68,0.5991953006886049,20000.0,0.5216452477927019,440.16,-0.03366566107813059,65000.0,-0.24506682835095162,0
6.39,-1.3614147084744663,24.99,0.25738750531409466,20000.0,0.5216452477927019,611.98,0.5996980520698368,87000.0,0.17761369557504764,0
14.65,0.34776567733427316,32.87,0.6076404867901857,13900.0,-0.1347234948100324,328.14,-0.44659432565056306,54000.0,-0.45640709031395127,1
12.29,-0.1405715757539383,24.23,0.22360676090777126,16000.0,0.09123951493844991,533.65,0.31095762807449107,60000.0,-0.3411305837886787,1
9.99,-0.6164934749500761,10.12,-0.40355942800436645,35000.0,2.1356667459961467,1129.19,2.5062400499586754,150000.0,1.3880170140904091,0
6.68,-1.3014071646627794,9.05,-0.45111916026063764,12000.0,-0.3391662179158021,368.78,-0.29678696153501544,57000.0,-0.398768837051315,0
9.17,-0.7861699781417428,8.98,-0.45423054461385165,16000.0,0.09123951493844991,333.46,-0.4269837159779569,98500.0,0.39856033308182,0
25.8,2.6549522756112034,18.98,-0.009747065583279263,22300.0,0.7691285441838968,665.04,0.7952880801203032,60000.0,-0.3411305837886787,0
19.52,1.3554785682408783,12.56,-0.29510545912090674,16000.0,0.09123951493844991,419.65,-0.10926972205278339,65000.0,-0.24506682835095162,0
12.29,-0.1405715757539383,22.84,0.16182355732252166,3600.0,-1.2430182569097312,120.08,-1.2135461016810958,60000.0,-0.3411305837886787,0
9.99,-0.6164934749500761,20.64,0.06403719193579577,20000.0,0.5216452477927019,424.85,-0.09010145695925842,75000.0,-0.05293931747549741,0
16.99,0.8319644791251263,20.45,0.05559200583421483,16225.0,0.11544983741150158,403.15,-0.17009210167646785,48000.0,-0.5716835968392238,0
8.18,-0.9910233173609502,13.5,-0.253324012092033,7200.0,-0.8556530973409044,226.23,-0.8222554594353924,65000.0,-0.24506682835095162,0
9.99,-0.6164934749500761,23.22,0.17871392952568338,10000.0,-0.5543690843429281,322.63,-0.46690531424004794,63000.0,-0.28349233052604245,0
22.99,2.073499868332443,27.09,0.35072903591051496,24000.0,0.9520509806469539,676.44,0.837310815133031,89000.0,0.21603919775013847,1
8.18,-0.9910233173609502,19.16,-0.0017463629607289719,5000.0,-1.092376250410743,157.1,-1.077082799034502,85000.0,0.1391881933999568,0
12.69,-0.05780254980678378,21.67,0.10981899027594477,2000.0,-1.415180550051432,67.09,-1.4088780953937647,35000.0,-0.8214493609773142,0
12.29,-0.1405715757539383,23.29,0.1818253138788974,8350.0,-0.731911449145307,278.5,-0.6295775331972112,90000.0,0.23525194883768388,0
13.99,0.2111967845214683,14.86,-0.19287425894387514,15000.0,-0.016361918275113095,348.95,-0.36988440322820704,101000.0,0.4465922108006835,1
7.89,-1.051030861172637,24.98,0.2569430218350642,25000.0,1.0596524138605168,782.15,1.2269795272554358,54000.0,-0.45640709031395127,0
5.93,-1.456599088313694,23.3,0.18226979735792803,15000.0,-0.016361918275113095,455.86,0.024207754685011545,80000.0,0.043124437962229686,0
14.65,0.34776567733427316,23.45,0.18893704954338655,25000.0,1.0596524138605168,862.36,1.5226500163230559,70000.0,-0.1490030729132245,0
9.99,-0.6164934749500761,26.29,0.3151703575880691,35000.0,2.1356667459961467,743.48,1.0844339866464736,108000.0,0.5810814684135015,0
9.17,-0.7861699781417428,32.42,0.5876387302338101,15400.0,0.026678655010312104,490.94,0.15351981996979033,80525.0,0.053211132283191034,0
14.65,0.34776567733427316,25.65,0.28672341493011244,15050.0,-0.010981846614434944,519.14,0.25747079605390555,78500.0,0.014305311330911558,1
7.89,-1.051030861172637,22.56,0.1493780199096656,28000.0,1.3824567135012058,566.27,0.4312016294881024,74000.0,-0.07215206856304283,0
12.29,-0.1405715757539383,23.63,0.19693775216593684,15125.0,-0.00291173912341772,504.47,0.20339417126121168,58000.0,-0.37955608596376955,0
17.86,1.0119871105601874,37.48,0.8125473706232795,13925.0,-0.13203345897969332,352.55,-0.3566140658557667,35000.0,-0.8214493609773142,1
7.89,-1.051030861172637,21.72,0.1120414076710975,8000.0,-0.769571950770054,250.29,-0.7335653713295833,27900.0,-0.9578598936988867,1
5.93,-1.456599088313694,15.18,-0.1786507876148968,8000.0,-0.769571950770054,243.13,-0.7599585978814367,75000.0,-0.05293931747549741,1
13.99,0.2111967845214683,23.82,0.20538293826751777,6400.0,-0.9417342439117549,218.71,-0.8499757197244896,27000.0,-0.9751513696776776,0
9.99,-0.6164934749500761,31.22,0.5343007127501413,18000.0,0.3064423813655759,580.73,0.4845041512674042,36100.0,-0.8003153347810142,0
8.18,-0.9910233173609502,11.39,-0.3471100261674837,20000.0,0.5216452477927019,628.39,0.6601886732592102,100000.0,0.4273794597131381,0
9.17,-0.7861699781417428,17.42,-0.0790864883120485,5000.0,-1.092376250410743,159.4,-1.0686045279354426,108000.0,0.5810814684135015,0
12.29,-0.1405715757539383,13.82,-0.23910054076305462,10000.0,-0.5543690843429281,223.92,-0.8307705925827081,52000.0,-0.4948325924890421,1
10.99,-0.40957091008219004,22.27,0.13648799901777903,24000.0,0.9520509806469539,521.7,0.26690748040764106,90000.0,0.23525194883768388,0
9.99,-0.6164934749500761,9.97,-0.410226680189825,16000.0,0.09123951493844991,516.2,0.24663335386641289,150000.0,1.3880170140904091,1
12.69,-0.05780254980678378,7.02,-0.5413493065038439,10000.0,-0.5543690843429281,335.45,-0.41964816837485797,155000.0,1.4840807695281362,0
9.17,-0.7861699781417428,16.69,-0.1115337822812803,6000.0,-0.9847748171971801,191.28,-0.9510883180928329,29000.0,-0.9367258675025868,0
13.99,0.2111967845214683,7.4,-0.5244589343006821,3000.0,-1.307579116837869,102.52,-1.2782758584199987,60000.0,-0.3411305837886787,0
9.17,-0.7861699781417428,17.9,-0.05775128131858116,10000.0,-0.5543690843429281,318.79,-0.4810603407706508,80000.0,0.043124437962229686,1
8.18,-0.9910233173609502,7.77,-0.508013045576551,22000.0,0.7368481142198279,691.23,0.8918297845048062,80312.37,0.04912592501944616,0
6.39,-1.3614147084744663,7.3,-0.5289037690909878,11975.0,-0.34185625374614115,366.43,-0.30544954287535825,130000.0,1.0037619923395007,0
9.17,-0.7861699781417428,16.23,-0.13198002231668668,22000.0,0.7368481142198279,701.34,0.9290973152924092,67000.0,-0.20664132617586078,0
18.84,1.2147712241307158,18.18,-0.04530574390572509,15000.0,-0.016361918275113095,387.79,-0.2267122077988794,103000.0,0.48501771297577434,0
13.99,0.2111967845214683,27.82,0.38317632987974676,15000.0,-0.016361918275113095,512.6,0.23336301649397256,52000.0,-0.4948325924890421,0
12.29,-0.1405715757539383,27.75,0.3800649455265327,10000.0,-0.5543690843429281,333.53,-0.4267256816401595,65000.0,-0.24506682835095162,0
12.69,-0.05780254980678378,5.72,-0.5991321587778183,35000.0,2.1356667459961467,790.82,1.2589389230940629,375000.0,5.710886008788129,0
21.67,1.800362082706834,22.8,0.1600456234063994,10525.0,-0.4978783319058075,288.72,-0.5919045198787836,25000.0,-1.0135768718527685,0
13.33,0.07462789170866345,26.06,0.3049472375703659,15000.0,-0.016361918275113095,343.84,-0.3887209098874209,49000.0,-0.5524708457516784,0
9.17,-0.7861699781417428,3.28,-0.707586127661278,5000.0,-1.092376250410743,159.4,-1.0686045279354426,49000.0,-0.5524708457516784,0
14.65,0.34776567733427316,18.27,-0.041305392594449944,3175.0,-1.2887488660254955,109.52,-1.2524724246402537,74880.0,-0.055244847606002866,0
14.65,0.34776567733427316,25.52,0.28094512970271507,1200.0,-1.5012616966222825,41.4,-1.5035766973654285,19000.0,-1.128853378378041,0
24.5,2.385952941282951,31.11,0.529411394480805,18275.0,0.3360327754993057,531.06,0.30141035757598533,50881.0,-0.5163316609560055,1
9.99,-0.6164934749500761,8.67,-0.46800953246379945,4000.0,-1.1999776836243061,129.05,-1.1804808443947652,45000.0,-0.62932185010186,0
13.99,0.2111967845214683,10.47,-0.38800250623829635,10000.0,-0.5543690843429281,232.64,-0.7986268865027973,104000.0,0.5042304640633198,1
16.55,0.7409185505832568,17.25,-0.0866427074555683,15000.0,-0.016361918275113095,369.17,-0.2953493416530009,43000.0,-0.6677473522769509,0
12.69,-0.05780254980678378,26.93,0.34361730024602577,10850.0,-0.46290786611139956,363.97,-0.3145176067465257,56825.0,-0.40213106849163543,0
12.69,-0.05780254980678378,15.99,-0.14264762581342041,23000.0,0.8444495474333908,519.68,0.25946134665977144,65000.0,-0.24506682835095162,1
10.49,-0.5130321925161331,14.62,-0.20354186244060887,10000.0,-0.5543690843429281,324.98,-0.4582427328997049,69700.0,-0.15476689823948814,0
17.14,0.8630028638553097,35.48,0.723650674817165,9900.0,-0.5651292276642844,353.66,-0.35252237849926427,30000.0,-0.9175131164150413,0
6.49,-1.3407224519876775,9.94,-0.41156013062691676,25000.0,1.0596524138605168,766.12,1.16788966389982,150000.0,1.3880170140904091,0
6.49,-1.3407224519876775,10.06,-0.40622632887854987,18000.0,0.3064423813655759,551.61,0.3771618667436653,80000.0,0.043124437962229686,0
24.99,2.4873449980682154,20.75,0.06892651020513203,16150.0,0.10737972992048435,642.04,0.7105053691297127,55000.0,-0.4371943392264058,0
9.49,-0.7199547573840193,3.94,-0.6782502180452602,11500.0,-0.3929669345225836,241.47,-0.7660776978920619,75000.0,-0.05293931747549741,1
8.67,-0.8896312605756859,1.75,-0.7755920999529555,11000.0,-0.44676765112936506,348.12,-0.3729439532335196,66000.0,-0.2258540772634062,0
7.49,-1.1337998871197914,20.52,0.05870339018742885,7125.0,-0.8637232048319217,221.6,-0.8393225877782807,32000.0,-0.8790876142399505,0
12.99,0.004274219653582201,25.7,0.28894583232526533,35000.0,2.1356667459961467,796.18,1.2786969809596958,110000.0,0.6195069705885923,0
17.14,0.8630028638553097,8.08,-0.4942340577266032,21425.0,0.6749772901220291,534.09,0.3125795581977895,89740.0,0.2302566335549221,1
12.39,-0.1198793192671494,15.24,-0.17598388674071336,12000.0,-0.3391662179158021,269.31,-0.6634537555451907,54000.0,-0.45640709031395127,0
11.99,-0.20264834521430392,20.49,0.057369939750337086,15000.0,-0.016361918275113095,498.15,0.1800973567629275,37500.0,-0.7734174832584507,0
7.49,-1.1337998871197914,9.77,-0.4191163497704365,7000.0,-0.8771733839836171,217.72,-0.8536250625019107,83000.0,0.10076269122486595,0
